STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,CLIMATE_CHANGE_INDICATORS,Climate Change Indicators,GEO_PICT,Pacific Island Countries and territories,TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of measure,ERROR_TYPE,Error type,ERROR_VAL,Error value,REPORTING_TYPE,Reporting Type,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1968,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1969,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1970,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1971,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1972,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1973,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1974,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1975,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1976,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1977,,7,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1978,,7,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1979,,10,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1980,,10,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1981,,10,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1982,,10,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1983,,10,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1984,,10,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1985,,10,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1986,,12,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1987,,13,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1988,,13,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1989,,14,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1990,,16,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1991,,16,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1992,,17,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1993,,17,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1994,,17,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1995,,17,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1996,,17,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1997,,18,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1998,,18,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,1999,,19,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,2000,,20,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,2001,,20,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,2002,,21,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,2003,,22,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,2004,,23,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,2005,,25,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,2006,,26,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,2007,,27,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,2008,,27,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,2009,,27,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,2010,,31,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,2011,,32,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,2012,,33,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,2013,,37,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,2014,,50,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,2015,,51,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,2016,,51,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,2017,,52,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,2018,,55,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,2019,,57,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,2020,,60,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,2021,,60,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,2022,,64,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,2023,,65,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,2024,,68,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,2025,,68,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,FJ,Fiji,2026,,68,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,1978,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,1979,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,1980,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,1981,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,1982,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,1983,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,1984,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,1985,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,1986,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,1987,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,1988,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,1989,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,1990,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,1991,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,1992,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,1993,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,1994,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,1995,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,1996,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,1997,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,1998,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,1999,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,2000,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,2001,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,2002,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,2003,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,2004,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,2005,,7,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,2006,,7,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,2007,,7,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,2008,,7,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,2009,,7,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,2010,,7,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,2011,,7,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,2012,,7,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,2013,,7,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,2014,,7,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,2015,,7,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,2016,,7,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,2017,,7,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,FISH_MNGT_MULT_BILAT_ARGMT,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,WF,Wallis and Futuna,2018,,7,,,,N,units,,,,,N,National,,
